1.019509032201612930e+00 1.010327574644585891e+00
1.055557023301960218e+00 1.020150604340740230e+00
1.083146961230254446e+00 1.026905887191702949e+00
1.098078528040323132e+00 1.029564992620198627e+00
1.098078528040323132e+00 1.027723095929591546e+00
1.083146961230254668e+00 1.021660609194192881e+00
1.055557023301960218e+00 1.012300491062890995e+00
1.019509032201612930e+00 1.001067734671494458e+00
9.804909677983871807e-01 9.896724253554072259e-01
9.444429766980397822e-01 9.798493956592626564e-01
9.168530387697454431e-01 9.730941128083090419e-01
9.019214719596769791e-01 9.704350073798125864e-01
9.019214719596769791e-01 9.722769040704124510e-01
9.168530387697454431e-01 9.783393908058019006e-01
9.444429766980397822e-01 9.876995089370977920e-01
9.804909677983870697e-01 9.804909677983870697e-01
