1.056624327025935560e-04 5.000000000000000000e+00 5.000000000000000000e+00
3.943375672974064544e-04 5.000000000000000000e+00 5.000000000000000000e+00
6.056624327025935664e-04 5.000000000000000000e+00 5.000000000000000000e+00
8.943375672974064649e-04 5.000000000000000000e+00 5.000000000000000000e+00
1.105662432702593685e-03 5.000000000000000000e+00 5.000000000000000000e+00
1.394337567297406367e-03 5.000000000000000000e+00 5.000000000000000000e+00
1.605662432702593696e-03 5.000000000000000000e+00 5.000000000000000000e+00
1.894337567297406377e-03 5.000000000000000000e+00 5.000000000000000000e+00
2.105662432702593706e-03 5.000000000000000000e+00 5.000000000000000000e+00
2.394337567297406821e-03 5.000000000000000000e+00 5.000000000000000000e+00
2.605662432702593716e-03 5.000000000000000000e+00 5.000000000000000000e+00
2.894337567297406832e-03 5.000000000000000000e+00 5.000000000000000000e+00
3.105662432702593727e-03 5.000000000000000000e+00 5.000000000000000000e+00
3.394337567297406842e-03 5.000000000000000000e+00 5.000000000000000000e+00
3.605662432702593737e-03 5.000000000000000000e+00 5.000000000000000000e+00
3.894337567297406853e-03 5.000000000000000000e+00 5.000000000000000000e+00
4.105662432702593748e-03 5.000000000000000000e+00 5.000000000000000000e+00
4.394337567297406863e-03 5.000000000000000000e+00 5.000000000000000000e+00
4.605662432702594192e-03 5.000000000000000000e+00 5.000000000000000000e+00
4.894337567297407307e-03 5.000000000000000000e+00 5.000000000000000000e+00
5.105662432702594636e-03 5.000000000000000000e+00 5.000000000000000000e+00
5.394337567297407751e-03 5.000000000000000000e+00 5.000000000000000000e+00
5.605662432702595080e-03 5.000000000000000000e+00 5.000000000000000000e+00
5.894337567297408195e-03 5.000000000000000000e+00 5.000000000000000000e+00
6.105662432702595524e-03 5.000000000000000000e+00 5.000000000000000000e+00
6.394337567297408639e-03 5.000000000000000000e+00 5.000000000000000000e+00
6.605662432702595968e-03 5.000000000000000000e+00 5.000000000000000000e+00
6.894337567297409083e-03 5.000000000000000000e+00 5.000000000000000000e+00
7.105662432702596412e-03 5.000000000000000000e+00 5.000000000000000000e+00
7.394337567297409528e-03 5.000000000000000000e+00 5.000000000000000000e+00
7.605662432702596856e-03 5.000000000000000000e+00 5.000000000000000000e+00
7.894337567297409972e-03 5.000000000000000000e+00 5.000000000000000000e+00
8.105662432702597300e-03 5.000000000000000000e+00 5.000000000000000000e+00
8.394337567297410416e-03 5.000000000000000000e+00 5.000000000000000000e+00
8.605662432702597744e-03 5.000000000000000000e+00 5.000000000000000000e+00
8.894337567297410860e-03 5.000000000000000000e+00 5.000000000000000000e+00
9.105662432702598189e-03 5.000000000000000000e+00 5.000000000000000000e+00
