1.000553220184307923e+00 1.000553180834785172e+00
1.002454122852291185e+00 1.002454172140830657e+00
1.004354138539359953e+00 1.004354099118298205e+00
1.005459246152095254e+00 1.005459206849792952e+00
1.007356456359966845e+00 1.007356505373767641e+00
1.009251007761908792e+00 1.009250968353848865e+00
1.010352120317728808e+00 1.010352081222725795e+00
1.012241067519921600e+00 1.012241116362582405e+00
1.014125590496466778e+00 1.014125551429427396e+00
1.015220055318778236e+00 1.015220016697415462e+00
1.017096188876030149e+00 1.017096237433617656e+00
1.018966143446263128e+00 1.018966104681679585e+00
1.020051323873445215e+00 1.020051285632042504e+00
1.021910124015686927e+00 1.021910171936089684e+00
1.023761005295259263e+00 1.023760966699343911e+00
1.024834287032612590e+00 1.024834249058295566e+00
1.026671275747489842e+00 1.026671322881143711e+00
1.028498624801281069e+00 1.028498586685821614e+00
1.029557422219091967e+00 1.029557385002802805e+00
1.031368174039889229e+00 1.031368220813632552e+00
1.033167588623971733e+00 1.033167551450646870e+00
1.034209350986520892e+00 1.034209314749684028e+00
1.035989503653498733e+00 1.035989549558015810e+00
1.037756648820529870e+00 1.037756612019935742e+00
1.038778866431038006e+00 1.038778830587586022e+00
1.040524131400498931e+00 1.040524176052825212e+00
1.042254749942987280e+00 1.042254713784251496e+00
1.043254960189695435e+00 1.043254925263274568e+00
1.044961132965460671e+00 1.044961176748116838e+00
1.046651055671752983e+00 1.046651020517117114e+00
1.047626848960568680e+00 1.047626815082809637e+00
1.049289819222978482e+00 1.049289861801045998e+00
1.050934974921255760e+00 1.050934940569481446e+00
1.051884000480676651e+00 1.051883967514859686e+00
1.053499761988709649e+00 1.053499803248036715e+00
1.055096187354796156e+00 1.055096154020604304e+00
1.056016158899125035e+00 1.056016127102199498e+00
1.057580819141784589e+00 1.057580859114928717e+00
1.059124668247142909e+00 1.059124636055014834e+00
1.060013369484349210e+00 1.060013338913762482e+00
1.061523159058062715e+00 1.061523197585870326e+00
1.063010712634973043e+00 1.063010681614482200e+00
1.063866002605935446e+00 1.063865973320561542e+00
1.065317284295377753e+00 1.065317321313806076e+00
1.066744958696978829e+00 1.066744928929016734e+00
1.067564776933242809e+00 1.067564748966657984e+00
1.068954054473706616e+00 1.068954089731439794e+00
1.070318410307315560e+00 1.070318381662920260e+00
1.071100781794942280e+00 1.071100755033817187e+00
1.072424708295146800e+00 1.072424741748458032e+00
1.073722458708056937e+00 1.073722431509094744e+00
1.074465498645605033e+00 1.074465473514803149e+00
1.075720884650648523e+00 1.075720916478588363e+00
1.076948903248445610e+00 1.076948877579098962e+00
1.077650821587623042e+00 1.077650797978444208e+00
1.078834642762660723e+00 1.078834672604062961e+00
1.079989971140981053e+00 1.079989946857333294e+00
1.080649076899027783e+00 1.080649054786168906e+00
1.081758481315158393e+00 1.081758509200542617e+00
1.082838336186743744e+00 1.082838313518285300e+00
1.083453041520157978e+00 1.083453021113892634e+00
1.084485356524970801e+00 1.084485382427176958e+00
1.085487136424851284e+00 1.085487115362203658e+00
1.086055960454642921e+00 1.086055941694012317e+00
1.087008699110871168e+00 1.087008722876642297e+00
1.087929990663522695e+00 1.087929971230078063e+00
1.088451563042780679e+00 1.088451545995482217e+00
1.089322430119551655e+00 1.089322451769304978e+00
1.090161013852927852e+00 1.090160996172545582e+00
1.090634078068106527e+00 1.090634062826730588e+00
1.091420975570353002e+00 1.091420995014090733e+00
1.092174831262789469e+00 1.092174815294811641e+00
1.092598247660758526e+00 1.092598234178106420e+00
1.093299279883473973e+00 1.093299297082995336e+00
1.093966591430577173e+00 1.093966577308336241e+00
1.094339339964147451e+00 1.094339328406278344e+00
1.094952818059303556e+00 1.094952833078189469e+00
1.095531977849107275e+00 1.095531965603927516e+00
1.095853160534412174e+00 1.095853150837252876e+00
1.096377606579544084e+00 1.096377619108176882e+00
1.096867219365385893e+00 1.096867208703733443e+00
1.097136062445204452e+00 1.097136054338365696e+00
1.097570213003852935e+00 1.097570223062896755e+00
1.097969099265647008e+00 1.097969090624486554e+00
1.098184955073451929e+00 1.098184949189351611e+00
1.098527764238894200e+00 1.098527772309186190e+00
1.098834963024697631e+00 1.098834956520201134e+00
1.098997311544941180e+00 1.098997307638717835e+00
1.099247953459870919e+00 1.099247958918247114e+00
1.099462724700901228e+00 1.099462719820985424e+00
1.099571174821778019e+00 1.099571172607537006e+00
1.099729045667868998e+00 1.099729048713155244e+00
1.099850871961394638e+00 1.099850869133503162e+00
1.099905162417064597e+00 1.099905162275398363e+00
1.099969881869620414e+00 1.099969882431156343e+00
1.099998469725429695e+00 1.099998468623257786e+00
1.099998469725429695e+00 1.099998471276087075e+00
1.099969881869620414e+00 1.099969880013513368e+00
1.099905162417064597e+00 1.099905163505110472e+00
1.099850871961394638e+00 1.099850875830646890e+00
1.099729045667868998e+00 1.099729041655898687e+00
1.099571174821778019e+00 1.099571177809344880e+00
1.099462724700901228e+00 1.099462730232237062e+00
1.099247953459870919e+00 1.099247946669991149e+00
1.098997311544941180e+00 1.098997316262532387e+00
1.098834963024697631e+00 1.098834970496235242e+00
1.098527764238894200e+00 1.098527755430871666e+00
1.098184955073451929e+00 1.098184962112901841e+00
1.097969099265647008e+00 1.097969108914056191e+00
1.097570213003852935e+00 1.097570201683526481e+00
1.097136062445204452e+00 1.097136070941646224e+00
1.096867219365385893e+00 1.096867230352256639e+00
1.096377606579544084e+00 1.096377592609963036e+00
1.095853160534412174e+00 1.095853170947913346e+00
1.095531977849107275e+00 1.095531990954321522e+00
1.094952818059303556e+00 1.094952802244299139e+00
1.094339339964147451e+00 1.094339352617591077e+00
1.093966591430577173e+00 1.093966606585391022e+00
1.093299279883473973e+00 1.093299261699228309e+00
1.092598247660758526e+00 1.092598261824950345e+00
1.092174831262789469e+00 1.092174847826262507e+00
1.091420975570353002e+00 1.091420954986734193e+00
1.090634078068106527e+00 1.090634094085614736e+00
1.090161013852928074e+00 1.090161032364527660e+00
1.089322430119551433e+00 1.089322407539755622e+00
1.088451563042780679e+00 1.088451580782536565e+00
1.087929990663522695e+00 1.087930010653874069e+00
1.087008699110871168e+00 1.087008674101050953e+00
1.086055960454642921e+00 1.086055979742084787e+00
1.085487136424851284e+00 1.085487158093149329e+00
1.084485356524970801e+00 1.084485329803300147e+00
1.083453041520157978e+00 1.083453062874917494e+00
1.082838336186743744e+00 1.082838359767161807e+00
1.081758481315158393e+00 1.081758452555951378e+00
1.080649076899027783e+00 1.080649099540475611e+00
1.079989971140981053e+00 1.079989995824701898e+00
1.078834642762660723e+00 1.078834611820387535e+00
1.077650821587623042e+00 1.077650845834003501e+00
1.076948903248445610e+00 1.076948929677538080e+00
1.075720884650648523e+00 1.075720852245617642e+00
1.074465498645605033e+00 1.074465524625484170e+00
1.073722458708056937e+00 1.073722486584316460e+00
1.072424708295146800e+00 1.072424673851231969e+00
1.071100781794942280e+00 1.071100808861187748e+00
1.070318410307315560e+00 1.070318439240170783e+00
1.068954054473706616e+00 1.068954018312556320e+00
1.067564776933242809e+00 1.067564805521873827e+00
1.066744958696978829e+00 1.066744989110784525e+00
1.065317284295377753e+00 1.065317246660414385e+00
1.063866002605935446e+00 1.063866032509890536e+00
1.063010712634973043e+00 1.063010744195687085e+00
1.061523159058062715e+00 1.061523119838113649e+00
1.060013369484349210e+00 1.060013400571227171e+00
1.059124668247142909e+00 1.059124700920752504e+00
1.057580819141784589e+00 1.057580778523353526e+00
1.056016158899125035e+00 1.056016191158543061e+00
1.055096187354796156e+00 1.055096221081102792e+00
1.053499761988709649e+00 1.053499720054054123e+00
1.051884000480676651e+00 1.051884033825440046e+00
1.050934974921255760e+00 1.050935009630844075e+00
1.049289819222978482e+00 1.049289776086872683e+00
1.047626848960568680e+00 1.047626883298814482e+00
1.046651055671752983e+00 1.046651091243859577e+00
1.044961132965460671e+00 1.044961088688209472e+00
1.043254960189695435e+00 1.043254995416520226e+00
1.042254749942987280e+00 1.042254786292248658e+00
1.040524131400498931e+00 1.040524086109384072e+00
1.038778866431038006e+00 1.038778902495402834e+00
1.037756648820529870e+00 1.037756685898476361e+00
1.035989503653498733e+00 1.035989457518387891e+00
