1.002074528184478508e+00 1.002076616446028634e+00
1.007735065875980940e+00 1.007729127192157348e+00
1.011864143404468841e+00 1.011869948185708523e+00
1.017470167023637684e+00 1.017458943260910909e+00
1.021539500437873782e+00 1.021548965837022038e+00
1.027037020912691778e+00 1.027020620162461650e+00
1.031007420307373357e+00 1.031020455167144245e+00
1.036343493510417879e+00 1.036322073720129300e+00
1.040176721768932611e+00 1.040193200555553865e+00
1.045299958398264062e+00 1.045273725851444846e+00
1.048959099437027032e+00 1.048978863450226173e+00
1.053820159923258615e+00 1.053789367253434195e+00
1.057269974213776553e+00 1.057292833115268005e+00
1.061822043887100220e+00 1.061786987644627756e+00
1.065029307831895089e+00 1.065055041478171427e+00
1.069228547772941962e+00 1.069189565568832379e+00
1.072162373666956769e+00 1.072190734229184761e+00
1.075968342899556784e+00 1.075925810153938844e+00
1.078600476395639385e+00 1.078631190746212498e+00
1.081976521355528131e+00 1.081930847681961128e+00
1.084281613569241021e+00 1.084314385912048095e+00
1.087195221097920772e+00 1.087146846358682195e+00
1.089151072731154191e+00 1.089185587450435033e+00
1.091574183195384240e+00 1.091523573265602565e+00
1.093161958327732775e+00 1.093197883027959172e+00
1.095071235849135238e+00 1.095018878130242346e+00
1.096275643338108452e+00 1.096312632044907698e+00
1.097652700530435066e+00 1.097599099255883948e+00
1.098462141273517823e+00 1.098499837765310572e+00
1.099293716323230585e+00 1.099239387702425130e+00
1.099700394963581962e+00 1.099738436202359004e+00
1.099978479348366900e+00 1.099923946595571023e+00
1.099978479348366900e+00 1.100016498976276624e+00
1.099700394963581962e+00 1.099646183259160415e+00
1.099293716323230585e+00 1.099331348190649260e+00
1.098462141273518045e+00 1.098408772705992353e+00
1.097652700530435066e+00 1.097689582222066251e+00
1.096275643338108452e+00 1.096223631875996807e+00
1.095071235849135238e+00 1.095107012174060701e+00
1.093161958327732775e+00 1.093111804869708381e+00
1.091574183195384240e+00 1.091608509607860933e+00
1.089151072731154191e+00 1.089103260282334729e+00
1.087195221097920772e+00 1.087227767015820135e+00
1.084281613569241021e+00 1.084236602589663701e+00
1.081976521355528131e+00 1.082006973343873080e+00
1.078600476395639385e+00 1.078558700365638057e+00
1.075968342899556784e+00 1.075996407689060019e+00
1.072162373666956769e+00 1.072124234912585461e+00
1.069228547772941962e+00 1.069253955084416452e+00
1.065029307831895089e+00 1.064995173650271632e+00
1.061822043887100220e+00 1.061844549034296925e+00
1.057269974213776553e+00 1.057240173335743272e+00
1.053820159923258615e+00 1.053839546169291319e+00
1.048959099437027032e+00 1.048933918861284287e+00
1.045299958398264062e+00 1.045316039042925915e+00
1.040176721768932611e+00 1.040156403998073964e+00
1.036343493510417879e+00 1.036356113688144287e+00
1.031007420307373357e+00 1.030992161012383779e+00
1.027037020912691778e+00 1.027046059083934537e+00
1.021539500437873782e+00 1.021529446573694822e+00
1.017470167023637684e+00 1.017475536145359349e+00
1.011864143404468841e+00 1.011859391794976082e+00
1.007735065875980940e+00 1.007736714240461184e+00
1.002074528184478508e+00 1.002075124591048416e+00
9.979254718155216031e-01 9.979233835498791949e-01
9.922649341240190601e-01 9.922708728054804306e-01
9.881358565955310480e-01 9.881300518139162214e-01
9.825298329763624272e-01 9.825410567414469831e-01
9.784604995621262180e-01 9.784510341674623746e-01
9.729629790873082218e-01 9.729793798424565265e-01
9.689925796926266433e-01 9.689795448377521714e-01
